@angular-devkit/architect@0.13.8,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/architect@0.803.23,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/build-angular@0.803.23,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/build-optimizer@0.803.23,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/build-webpack@0.803.23,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/core@7.3.8,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/core@8.3.23,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular-devkit/schematics@7.3.8,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular/animations@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/cdk@7.3.7,https://github.com/angular/material2/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/material2/master/LICENSE
@angular/cli@7.3.8,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@angular/common@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/compiler@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/core@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/forms@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/material@7.3.7,https://github.com/angular/material2/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/material2/master/LICENSE
@angular/platform-browser-dynamic@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/platform-browser@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@angular/router@7.2.12,https://github.com/angular/angular/tree/master/README.md,MIT,https://raw.githubusercontent.com/angular/angular/master/README.md
@babel/code-frame@7.0.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/code-frame@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/core@7.7.5,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/generator@7.4.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/generator@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-annotate-as-pure@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-builder-binary-assignment-operator-visitor@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-call-delegate@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-create-regexp-features-plugin@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-define-map@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-explode-assignable-expression@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-function-name@7.1.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-function-name@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-get-function-arity@7.0.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-get-function-arity@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-hoist-variables@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-member-expression-to-functions@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-module-imports@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-module-transforms@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-optimise-call-expression@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-plugin-utils@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-regex@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-remap-async-to-generator@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-replace-supers@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-simple-access@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-split-export-declaration@7.4.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-split-export-declaration@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helper-wrap-function@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/helpers@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/highlight@7.0.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/highlight@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/parser@7.4.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/parser@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-proposal-async-generator-functions@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-proposal-dynamic-import@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-proposal-json-strings@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-proposal-object-rest-spread@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-proposal-optional-catch-binding@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-proposal-unicode-property-regex@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-syntax-async-generators@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-syntax-dynamic-import@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-syntax-json-strings@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-syntax-object-rest-spread@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-syntax-optional-catch-binding@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-syntax-top-level-await@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-arrow-functions@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-async-to-generator@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-block-scoped-functions@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-block-scoping@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-classes@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-computed-properties@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-destructuring@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-dotall-regex@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-duplicate-keys@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-exponentiation-operator@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-for-of@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-function-name@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-literals@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-member-expression-literals@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-modules-amd@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-modules-commonjs@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-modules-systemjs@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-modules-umd@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-named-capturing-groups-regex@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-new-target@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-object-super@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-parameters@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-property-literals@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-regenerator@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-reserved-words@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-shorthand-properties@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-spread@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-sticky-regex@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-template-literals@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-typeof-symbol@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/plugin-transform-unicode-regex@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/preset-env@7.7.6,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/template@7.4.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/template@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/traverse@7.4.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/traverse@7.8.4,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/types@7.4.0,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@babel/types@7.8.3,https://github.com/babel/babel/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/babel/babel/master/LICENSE
@fortawesome/angular-fontawesome@0.3.0,https://github.com/FortAwesome/angular-fontawesome/tree/master/README.md,MIT,https://raw.githubusercontent.com/FortAwesome/angular-fontawesome/master/README.md
@fortawesome/fontawesome-common-types@0.2.17,https://github.com/FortAwesome/Font-Awesome/tree/master/LICENSE.txt,MIT,https://raw.githubusercontent.com/FortAwesome/Font-Awesome/master/LICENSE.txt
@fortawesome/fontawesome-common-types@0.2.18,https://github.com/FortAwesome/Font-Awesome/tree/master/LICENSE.txt,MIT,https://raw.githubusercontent.com/FortAwesome/Font-Awesome/master/LICENSE.txt
@fortawesome/fontawesome-svg-core@1.2.18,https://github.com/FortAwesome/Font-Awesome/tree/master/LICENSE.txt,MIT,https://raw.githubusercontent.com/FortAwesome/Font-Awesome/master/LICENSE.txt
@fortawesome/free-brands-svg-icons@5.8.2,https://github.com/FortAwesome/Font-Awesome/tree/master/LICENSE.txt,(CC-BY-4.0 AND MIT),https://raw.githubusercontent.com/FortAwesome/Font-Awesome/master/LICENSE.txt
@fortawesome/free-solid-svg-icons@5.8.1,https://github.com/FortAwesome/Font-Awesome/tree/master/LICENSE.txt,(CC-BY-4.0 AND MIT),https://raw.githubusercontent.com/FortAwesome/Font-Awesome/master/LICENSE.txt
@istanbuljs/schema@0.1.2,https://github.com/istanbuljs/schema/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/istanbuljs/schema/master/LICENSE
@ngtools/webpack@8.3.23,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@schematics/angular@7.3.8,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@schematics/update@0.13.8,https://github.com/angular/angular-cli/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/angular/angular-cli/master/LICENSE
@types/events@3.0.0,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/glob@7.1.1,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/jasmine@2.8.16,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/jasminewd2@2.0.6,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/minimatch@3.0.3,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/node@8.9.5,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/q@0.0.32,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/README.md,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/README.md
@types/selenium-webdriver@3.0.16,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/source-list-map@0.1.2,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@types/webpack-sources@0.1.6,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/DefinitelyTyped/DefinitelyTyped/master/LICENSE
@webassemblyjs/ast@1.8.5,https://github.com/xtuc/webassemblyjs/tree/master/LICENSE,MIT,https://raw.githubusercontent.com/xtuc/webassemblyjs/master/LICENSE
